Freq,Ephi,IWavePhi,IWaveTheta,OutgoingPower,IngoingPower,X,Y,Z,Ex_real,Ey_real,Ez_real,Ex_imag,Ey_imag,Ez_imag
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0017000000000000001,1.7999999999999994e-05,-0.621788460711195,0.12199134425776617,-0.0008908057158404163,0.0002519816903012769,0.0024178042844996226,9.394645704354747e-05
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0017000000000000001,1.8999999999999998e-05,-0.6220154505126898,0.12199831579564235,-0.0009137844190482418,0.0002478167148275532,0.0025377877373174936,0.00010286201054593911
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0017000000000000001,1.9999999999999995e-05,-0.6222531111060199,0.12200538927087747,-0.0009366274640194841,0.00024315502905879443,0.002656561599372713,0.00011228763791674528
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0017000000000000001,2.1e-05,-0.6225014424911852,0.12201256468347144,-0.0009593348507541432,0.00023799663299500055,0.0027741258706652796,0.00012222333915596611
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0017000000000000001,2.1999999999999996e-05,-0.6227604446681855,0.1220198420334242,-0.000981906579252218,0.00023234152663617136,0.00289048055119519,0.0001326691142636014
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0017000000000000001,2.3e-05,-0.623030117637022,0.12202722132073597,-0.0010043426495137113,0.00022618970998230741,0.0030056256409624524,0.00014362496323965145
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0017000000000000001,2.3999999999999997e-05,-0.6233104613976935,0.1220347025454066,-0.0010266430615386208,0.00021954118303340824,0.00311956113996706,0.00015509088608411597
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0017000000000000001,2.4999999999999994e-05,-0.6235233948859822,0.12202413615337243,-0.0011215996544924613,0.000226683843385882,0.003276116313641715,0.000165777741472501
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0018000000000000004,-2.5e-05,-0.5910985355001294,-0.2025874968243157,1.6065978403152038e-05,-1.2435210095208885e-05,0.00018628780581097365,0.00012365039035314233
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0018000000000000004,-2.4e-05,-0.5911068427732984,-0.20255910010644376,-6.610835367508161e-05,-3.4247112887989185e-05,0.00028065682210028076,0.00015426729802482328
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0018000000000000004,-2.3e-05,-0.591119855907198,-0.20253427201176896,-0.00014877870880605965,-5.6856075182694e-05,0.0003749190376539945,0.00018546635749047165
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0018000000000000004,-2.2e-05,-0.591137574901817,-0.20251301254028717,-0.00023194508698975782,-8.026209697931821e-05,0.0004690744524720894,0.00021724756875008314
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0018000000000000004,-2.1000000000000002e-05,-0.591159999757155,-0.2024953216919982,-0.00031560748822617566,-0.00010446517827786167,0.0005631230665545651,0.0002496109318036577
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0018000000000000004,-2e-05,-0.5911871304732124,-0.20248119946690213,-0.0003997659125153138,-0.0001294653190783245,0.0006570648799014222,0.0002825564466511954
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0018000000000000004,-1.9e-05,-0.5912189670499893,-0.2024706458649991,-0.0004844203598571722,-0.00015526251938070677,0.0007508998925126608,0.00031608411329269625
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0018000000000000004,-1.8e-05,-0.5912555094874854,-0.20246366088628884,-0.0005695708302517512,-0.00018185677918500852,0.0008446281043882814,0.00035019393172816066
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0018000000000000004,-1.7e-05,-0.5912967577857007,-0.2024602445307715,-0.0006552173236990506,-0.00020924809849122967,0.0009382495155282833,0.0003848859019575882
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0018000000000000004,-1.6000000000000003e-05,-0.5913427119446348,-0.20246039679844696,-0.000741359840199069,-0.00023743647729936994,0.0010317641259326655,0.0004201600239809785
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0018000000000000004,-1.5000000000000002e-05,-0.5913933719642885,-0.2024641176893154,-0.0008279983797518086,-0.0002664219156094299,0.0011251719356014298,0.00045601629779833233
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0018000000000000004,-1.4000000000000001e-05,-0.5914487378446616,-0.20247140720337675,-0.0009151329423572683,-0.0002962044134214091,0.0012184729445345757,0.0004924547234096494
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0018000000000000004,-1.3000000000000001e-05,-0.5915088095857538,-0.20248226534063096,-0.0010027635280154478,-0.00032678397073530765,0.0013116671527321029,0.0005294753008149297
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0018000000000000004,-1.2000000000000002e-05,-0.5915735871875654,-0.20249669210107812,-0.001090890136726348,-0.0003581605875511258,0.0014047545601940116,0.0005670780300141732
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0018000000000000004,-1.1000000000000001e-05,-0.5916430706500961,-0.20251468748471813,-0.0011795127684899678,-0.00039033426386886306,0.0014977351669203012,0.0006052629110073796
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0018000000000000004,-1.0000000000000003e-05,-0.5917172599733461,-0.20253625149155102,-0.001268631423306308,-0.00042330499968851984,0.0015906089729109726,0.0006440299437945495
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0018000000000000004,-9.000000000000002e-06,-0.5917961551573155,-0.20256138412157693,-0.001358246101175369,-0.0004570727950100962,0.0016833759781660258,0.0006833791283756826
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0018000000000000004,-8.000000000000001e-06,-0.5918797562020043,-0.20259008537479567,-0.0014483568020971502,-0.0004916376498335918,0.0017760361826854602,0.000723310464750779
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0018000000000000004,-7.000000000000001e-06,-0.5919680631074119,-0.2026223552512072,-0.0015389635260716513,-0.0005269995641590067,0.0018685895864692756,0.0007638239529198384
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0018000000000000004,-6.0000000000000035e-06,-0.5920610758735392,-0.20265819375081182,-0.0016300662730988733,-0.0005631585379863414,0.001961036189517473,0.0008049195928828615
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0018000000000000004,-5.000000000000003e-06,-0.5921587945003853,-0.20269760087360916,-0.001721665043178814,-0.000600114571315595,0.002053375991830051,0.0008465973846398469
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0018000000000000004,-4.000000000000002e-06,-0.592261218987951,-0.20274057661959952,-0.0018137598363114763,-0.0006378676641467684,0.002145608993407012,0.0008888573281907963
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0018000000000000004,-3.0000000000000018e-06,-0.5923683493362356,-0.20278712098878265,-0.0019063506524968571,-0.0006764178164798605,0.002237735194248352,0.0009316994235357084
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0018000000000000004,-2.000000000000001e-06,-0.5924801855452398,-0.20283723398115877,-0.00199943749173496,-0.0007157650283148725,0.0023297545943540745,0.000975123670674584
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0018000000000000004,-1.0000000000000006e-06,-0.5925967276149631,-0.20289091559672778,-0.002093020354025782,-0.0007559092996518039,0.002421667193724179,0.0010191300696074227
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0018000000000000004,-3.3881317890172014e-21,-0.5927179755454055,-0.20294816583548964,-0.002187099239369324,-0.0007968506304906545,0.0025134729923586637,0.0010637186203342245
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0018000000000000004,9.999999999999972e-07,-0.5928439293365676,-0.2030089846974444,-0.0022816741477655867,-0.0008385890208314244,0.00260517199025753,0.0011088893228549895
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0018000000000000004,1.999999999999998e-06,-0.5929745889884487,-0.2030733721825921,-0.0023767450792145702,-0.000881124470674114,0.0026967641874207793,0.0011546421771697183
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0018000000000000004,2.9999999999999984e-06,-0.593109954501049,-0.2031413282909327,-0.0024723120337162736,-0.000924456980018723,0.002788249583848409,0.0012009771832784096
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0018000000000000004,3.999999999999999e-06,-0.5932500258743685,-0.2032128530224661,-0.002568375011270696,-0.0009685865488652512,0.0028796281795404194,0.0012478943411810641
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0018000000000000004,4.999999999999996e-06,-0.5932579428129355,-0.20322702061228762,-0.002537348541908018,-0.000972790289571967,0.0028344001627751874,0.0012348502441361972
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0018000000000000004,6e-06,-0.5931764387340007,-0.20320165511403945,-0.0024237156706726566,-0.0009500245246545593,0.002696698380157214,0.0011809258260532156
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0018000000000000004,6.999999999999997e-06,-0.5930948676556153,-0.20317623648607633,-0.0023119274514789025,-0.0009269363866663153,0.0025560165716877786,0.0011256928181293095
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0018000000000000004,7.999999999999995e-06,-0.5930132295777794,-0.20315076472839846,-0.002201983884326758,-0.0009035258756072354,0.002412354737366885,0.0010691512203644788
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0018000000000000004,8.999999999999999e-06,-0.5929315245004928,-0.20312523984100575,-0.002093884969216219,-0.0008797929914773191,0.0022657128771945275,0.0010113010327587229
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0018000000000000004,9.999999999999996e-06,-0.5928497524237564,-0.20309966182389833,-0.0019876307061472906,-0.0008557377342765675,0.002116090991170712,0.0009521422553120431
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0018000000000000004,1.1e-05,-0.5927679133475685,-0.2030740306770758,-0.0018832210951199662,-0.0008313601040049781,0.001963489079295432,0.0008916748880244368
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0018000000000000004,1.1999999999999997e-05,-0.5926860072719308,-0.20304834640053862,-0.0017806561361342521,-0.0008066601006625533,0.0018079071415686944,0.0008298989308959069
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0018000000000000004,1.2999999999999994e-05,-0.5926040341968427,-0.20302260899428673,-0.0016799358291901463,-0.0007816377242492932,0.0016493451779904952,0.0007668143839264521
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0018000000000000004,1.3999999999999998e-05,-0.5925219941223033,-0.20299681845831968,-0.0015810601742876453,-0.0007562929747651951,0.0014878031885608332,0.0007024212471160717
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0018000000000000004,1.4999999999999995e-05,-0.5924398870483143,-0.20297097479263812,-0.0014840291714267552,-0.0007306258522102623,0.0013232811732797126,0.0006367195204647674
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0018000000000000004,1.6e-05,-0.5923577129748745,-0.20294507799724157,-0.0013888428206074715,-0.0007046363565844927,0.0011557791321471296,0.0005697092039725377
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0018000000000000004,1.6999999999999996e-05,-0.5922754719019842,-0.20291912807213028,-0.0012955011218297957,-0.000678324487887887,0.0009852970651630867,0.0005013902976393835
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0018000000000000004,1.7999999999999994e-05,-0.592193163829643,-0.20289312501730405,-0.0012040040750937273,-0.0006516902461204448,0.0008118349723275825,0.0004317628014653042
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0018000000000000004,1.8999999999999998e-05,-0.592110788757852,-0.20286706883276306,-0.001114351680399267,-0.0006247336312821671,0.0006353928536406166,0.0003608267154503
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0018000000000000004,1.9999999999999995e-05,-0.5920283466866101,-0.20284095951850725,-0.0010265439377464146,-0.0005974546433730526,0.0004559707091021908,0.0002885820395943713
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0018000000000000004,2.1e-05,-0.5919458376159175,-0.20281479707453648,-0.0009405808471351687,-0.0005698532823931016,0.0002735685387123028,0.000215028773897517
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0018000000000000004,2.1999999999999996e-05,-0.5918632615457748,-0.20278858150085108,-0.0008564624085655322,-0.0005419295483423154,8.818634247095533e-05,0.00014016691835973879
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0018000000000000004,2.3e-05,-0.5917806184761814,-0.20276231279745072,-0.0007741886220375022,-0.0005136834412206922,-0.0001001758796218543,6.399647298103487e-05
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0018000000000000004,2.3999999999999997e-05,-0.5916979084071374,-0.20273599096433553,-0.0006937594875510802,-0.0004851149610282327,-0.00029151812756612395,-1.348256223859339e-05
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0018000000000000004,2.4999999999999994e-05,-0.5916151313386545,-0.20270961600150897,-0.0006151750051063003,-0.0004562241077649529,-0.00048584040136179967,-9.227018729912309e-05
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0019000000000000006,-2.5e-05,-0.3891462990896211,-0.4837833194697164,0.0001744780929443001,0.0003725646233999158,-0.0008814579277611258,-0.00164943710577304
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0019000000000000006,-2.4e-05,-0.38910548470594725,-0.48369307237158815,0.00020313640860226278,0.00045356664480436027,-0.0009036039923296895,-0.0016726848915919073
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0019000000000000006,-2.3e-05,-0.3890678234923358,-0.48360864676166304,0.00023164618205492567,0.0005328427599715067,-0.0009255089507788089,-0.0016937575442367457
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0019000000000000006,-2.2e-05,-0.3890333154487781,-0.4835300426399308,0.00026000741330227666,0.0006103929689013221,-0.0009471728031084652,-0.0017126550637075243
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0019000000000000006,-2.1000000000000002e-05,-0.38900196057527436,-0.4834572600063918,0.0002882201023443155,0.0006862172715938056,-0.0009685955493186582,-0.0017293774500042438
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0019000000000000006,-2e-05,-0.38897375887182406,-0.48339029886104545,0.00031628424918104213,0.0007603156680489575,-0.0009897771894093869,-0.0017439247031269013
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0019000000000000006,-1.9e-05,-0.38894871033842765,-0.4833291592038921,0.0003441998538124566,0.0008326881582667776,-0.0010107177233806524,-0.001756296823075499
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0019000000000000006,-1.8e-05,-0.3889268149750851,-0.48327384103493193,0.00037196691623855903,0.0009033347422472658,-0.0010314171512324547,-0.0017664938098500373
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0019000000000000006,-1.7e-05,-0.3889080727817963,-0.48322434435416484,0.0003995854364593496,0.0009722554199904233,-0.0010518754729647935,-0.0017745156634505158
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0019000000000000006,-1.6000000000000003e-05,-0.38889248375856156,-0.48318066916159097,0.000427055414474828,0.001039450191496249,-0.0010720926885776695,-0.0017803623838769352
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0019000000000000006,-1.5000000000000002e-05,-0.38888004790538055,-0.48314281545721016,0.0004543768502849946,0.0011049190567647435,-0.0010920687980710822,-0.0017840339711292952
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0019000000000000006,-1.4000000000000001e-05,-0.3888707652222534,-0.4831107832410223,0.00048154974388984887,0.0011686620157959062,-0.0011118038014450312,-0.0017855304252075948
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0019000000000000006,-1.3000000000000001e-05,-0.38886463570917984,-0.4830845725130273,0.000508574095289391,0.0012306790685897367,-0.0011312976986995163,-0.0017848517461118334
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0019000000000000006,-1.2000000000000002e-05,-0.38886165936616024,-0.48306418327322564,0.0005354499044836213,0.0012909702151462368,-0.001150550489834539,-0.0017819979338420133
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0019000000000000006,-1.1000000000000001e-05,-0.3888618361931945,-0.48304961552161685,0.0005621771714725394,0.0013495354554654048,-0.0011695621748500976,-0.0017769689883981327
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0019000000000000006,-1.0000000000000003e-05,-0.3888651661902826,-0.4830408692582012,0.0005887558962561455,0.0014063747895472416,-0.0011883327537461933,-0.001769764909780193
500GHz,1,45.0,135.0,2.61403335848395e-10,6.636046824471356e-10,0.0,0.0019000000000000006,-9.000000000000002e-06,-0.3888716493574242,-0.4830379444829784,0.0006151860788344393,0.0014614882173917463,-0.0012068622265228252,-0.0017603856979881926
